license_,avg_violations,times_inspected
2042000.0,4.0,2
1384031.0,7.0,2
38456.0,7.0,1
26999.0,4.0,1
2522712.0,1.5,2
2002885.0,5.0,1
1473514.0,8.0,2
2583286.0,0.0,1
1495393.0,2.6666666666666665,3
1992491.0,3.0,1
2664983.0,2.0,1
2609443.0,5.666666666666667,3
1772459.0,9.5,2
13712.0,9.0,1
37910.0,9.5,2
2646659.0,7.5,2
2487411.0,3.0,1
35633.0,4.0,1
2621779.0,4.0,1
2142129.0,4.0,1
1492826.0,4.0,1
2641766.0,0.0,2
2379275.0,8.0,1
2008639.0,5.0,2
1804587.0,2.0,1
1716772.0,6.0,2
76583.0,3.0,1
2536700.0,12.0,1
85112.0,9.0,1
2114226.0,16.0,1
1545897.0,2.0,1
2583285.0,0.0,1
49322.0,0.0,2
1959149.0,5.0,2
2202891.0,8.0,2
46261.0,2.0,1
2670480.0,9.0,1
2177026.0,8.0,1
30146.0,5.0,1
2664661.0,13.5,2
2555874.0,2.0,2
1741527.0,6.0,1
2522651.0,2.0,1
2009055.0,6.0,1
17636.0,8.0,1
33349.0,6.0,1
2146584.0,10.0,1
51614.0,8.0,1
1953695.0,9.5,2
2469408.0,10.0,1
2583641.0,6.0,2
1491413.0,6.0,1
2670479.0,3.0,1
35522.0,1.0,2
2313672.0,0.0,1
2551169.0,2.0,2
19862.0,5.4,5
2215487.0,1.5,2
2550635.0,6.5,2
2616684.0,3.5,2
2595939.0,6.0,1
2602226.0,1.0,1
2578436.0,0.0,1
2616863.0,2.6666666666666665,3
2506276.0,0.0,1
2665008.0,5.5,2
2470637.0,12.5,2
2670284.0,4.0,1
2341072.0,1.0,1
2665377.0,2.0,2
2483325.0,0.0,1
2670453.0,7.0,2
1841496.0,6.0,1
2129321.0,7.0,1
2411859.0,5.0,3
1332365.0,7.333333333333333,3
33473.0,1.0,1
1767962.0,6.0,1
21773.0,0.0,1
2458576.0,5.0,2
2641282.0,9.5,2
21159.0,8.0,1
75382.0,13.5,2
82227.0,2.0,2
2543085.0,11.0,1
2088695.0,8.5,2
62374.0,3.0,1
2670285.0,1.0,1
3769.0,11.0,1
2659012.0,4.0,1
2564179.0,0.0,1
1954065.0,7.0,2
1874473.0,0.0,1
1275762.0,8.0,1
2442377.0,6.0,1
2463191.0,0.0,1
2476271.0,2.0,1
2204602.0,0.0,1
2017114.0,2.5,2
2560834.0,3.0,2
2196466.0,11.5,2
2659009.0,5.0,1
21772.0,5.0,1
2353982.0,1.5,2
2205589.0,0.0,1
2027332.0,8.5,2
49671.0,7.0,1
2284235.0,6.0,1
1167291.0,3.0,2
1942312.0,5.0,1
1142132.0,9.0,1
1194239.0,5.0,3
2488883.0,2.0,1
2379479.0,12.0,1
2079591.0,6.0,2
1573096.0,15.0,1
2269608.0,0.0,1
54101.0,0.0,2
2307615.0,0.0,1
2664804.0,4.5,2
2542752.0,12.0,1
2411443.0,10.0,3
2529043.0,11.0,1
2590079.0,10.0,1
1892841.0,2.0,1
2373553.0,12.0,1
2469350.0,0.0,1
2204045.0,7.0,2
2391883.0,5.0,1
2560306.0,1.0,1
1937407.0,6.0,1
30144.0,10.0,1
2452233.0,0.5,2
2379063.0,1.5,2
2384880.0,5.0,1
1576954.0,2.0,2
2359657.0,7.0,1
2564552.0,4.0,1
65747.0,6.0,1
2354185.0,6.0,1
2008948.0,5.0,3
2584007.0,8.0,2
1447363.0,7.0,1
2452232.0,0.5,2
853.0,6.0,1
1226337.0,7.0,1
2026847.0,7.0,1
2374411.0,16.0,1
2570145.0,8.0,1
2564395.0,1.0,2
2551501.0,5.0,1
37853.0,0.0,3
2313831.0,10.0,1
7559.0,8.0,1
2215553.0,2.5,2
2458094.0,0.0,1
12755.0,0.0,2
2517632.0,12.5,2
1647850.0,7.0,1
2560926.0,23.0,1
1740805.0,3.0,1
2665316.0,2.5,2
2575405.0,13.0,1
1305825.0,7.5,2
1695172.0,7.0,1
2307779.0,5.0,2
2664696.0,3.0,3
2043444.0,0.0,1
2608532.0,5.0,2
2570167.0,2.0,1
1335953.0,0.0,1
2652783.0,0.0,2
1249180.0,4.5,2
2636260.0,8.666666666666666,3
2588904.0,2.0,1
2500919.0,0.0,1
2511196.0,9.0,1
2493313.0,3.0,1
2163727.0,3.0,2
1441906.0,9.0,1
2653260.0,12.0,2
2483180.0,2.0,1
4429.0,7.0,1
1963599.0,11.0,1
2658221.0,5.0,2
2404920.0,9.0,1
2622945.0,10.0,1
2378966.0,6.0,1
37527.0,12.0,1
19013.0,5.0,1
2665158.0,5.0,1
2589519.0,3.0,2
2583527.0,8.5,2
1933908.0,10.5,2
2164139.0,6.0,1
19012.0,3.0,1
2617212.0,6.0,1
1821658.0,19.0,2
2059545.0,5.0,1
1998221.0,3.0,1
37611.0,10.0,1
1514780.0,1.3333333333333333,3
2584063.0,8.0,2
2579064.0,7.0,1
1301176.0,9.0,2
2385581.0,16.0,1
1620442.0,9.0,1
1492585.0,4.333333333333333,3
2642165.0,8.0,2
1595947.0,5.0,2
2060219.0,7.0,1
1477297.0,2.0,2
2636216.0,3.75,4
2609679.0,0.0,2
68790.0,3.0,2
2536299.0,0.0,1
2622080.0,2.0,1
3866.0,12.0,1
2665287.0,0.5,2
2021367.0,8.0,2
2653259.0,0.0,2
2665354.0,0.0,1
2093769.0,0.0,1
2385822.0,0.0,1
2308923.0,18.0,1
36760.0,0.0,2
2008126.0,0.0,1
1975087.0,3.0,1
2358717.0,2.0,1
2385997.0,9.0,1
2663673.0,5.0,1
21793.0,6.0,2
2289423.0,13.0,2
1969419.0,7.75,4
2333268.0,5.0,2
1197794.0,8.0,1
1800448.0,0.0,1
32672.0,2.0,2
2535563.0,6.0,2
2369189.0,9.0,1
2289648.0,14.0,1
2670223.0,3.0,1
2665080.0,2.5,2
2224745.0,0.0,1
2207509.0,3.5,2
2560551.0,3.3333333333333335,3
2397411.0,2.0,1
2379693.0,1.0,1
86092.0,6.0,1
2657719.0,9.0,2
2601744.0,3.0,1
2469872.0,4.0,1
2129639.0,6.0,2
2469392.0,0.0,1
2551449.0,0.0,1
2134087.0,9.0,1
32536.0,2.0,1
2384872.0,2.0,1
2665211.0,4.0,2
2523266.0,1.3333333333333333,3
2334077.0,3.6666666666666665,3
2262479.0,1.0,1
2588762.0,7.0,1
2664102.0,0.0,2
2549349.0,4.5,2
2134050.0,12.0,2
2608522.0,2.0,1
1096007.0,7.333333333333333,3
2670323.0,5.0,1
2298672.0,8.0,1
2588759.0,0.0,1
2583344.0,5.0,3
1254.0,6.0,1
15259.0,4.0,1
2665374.0,4.0,1
2442373.0,8.0,3
2252731.0,7.0,1
1823092.0,6.0,1
2663952.0,4.0,3
2665378.0,4.0,1
1332927.0,2.0,1
2646289.0,0.0,2
2209564.0,3.6666666666666665,3
1817627.0,6.0,1
2483064.0,4.0,1
2658170.0,0.0,2
2653014.0,0.0,1
1908500.0,4.0,1
1513905.0,5.0,1
2564648.0,2.0,1
36194.0,12.0,1
2646288.0,1.5,2
2588763.0,3.0,1
2232869.0,4.0,1
6275.0,15.0,1
2665349.0,7.0,1
2665063.0,2.0,1
2630701.0,3.0,1
2517997.0,0.0,1
2590022.0,1.5,2
45693.0,12.0,1
1963511.0,2.0,1
2658169.0,6.5,2
2432879.0,0.0,1
2595423.0,4.0,1
1380221.0,18.0,2
2328402.0,4.0,1
2298369.0,9.0,2
2664003.0,1.5,2
1042390.0,8.0,1
2215823.0,4.75,4
2600420.0,4.0,1
2665159.0,0.0,1
2646290.0,0.0,2
2476556.0,6.0,1
2246291.0,1.0,2
2658219.0,0.0,1
2600421.0,0.0,1
34305.0,20.0,2
2534813.0,0.0,1
2256546.0,2.0,1
2658842.0,3.5,2
2506138.0,1.0,1
2623062.0,5.0,1
1933207.0,0.0,1
2261769.0,10.25,4
2583216.0,0.0,1
2483035.0,10.0,1
69016.0,11.5,2
1223576.0,2.0,1
2084336.0,3.0,1
2452160.0,5.0,1
48472.0,9.0,1
1047168.0,12.0,1
2390917.0,3.0,1
1299745.0,8.0,1
73379.0,12.0,1
25026.0,2.5,2
2384925.0,8.5,2
1768647.0,8.0,1
1299537.0,8.0,1
2595758.0,8.0,1
2125555.0,6.0,1
2048920.0,10.0,2
2215682.0,3.0,1
2637126.0,2.3333333333333335,3
2559602.0,6.0,1
9567.0,15.0,1
2646923.0,5.0,1
2550205.0,0.0,1
1357411.0,11.0,1
31037.0,8.0,1
2246914.0,9.5,2
2020848.0,6.0,1
2412107.0,8.5,2
2262202.0,2.5,2
2665328.0,6.0,1
1576359.0,6.0,1
2658537.0,3.0,3
1495140.0,7.666666666666667,3
1816833.0,5.0,1
2252238.0,7.0,1
2125165.0,7.666666666666667,3
2609256.0,7.0,1
1743204.0,3.0,1
69963.0,0.0,1
2608631.0,2.5,2
2031862.0,18.0,1
2204616.0,2.0,1
2060126.0,13.0,1
2570340.0,3.0,1
2665069.0,2.0,2
2314247.0,10.0,3
1193760.0,0.0,2
2560550.0,0.0,1
2231880.0,8.0,1
2488988.0,2.5,2
2153175.0,0.0,1
2164154.0,17.0,1
2152960.0,1.0,1
2658730.0,0.5,2
2451675.0,4.5,2
1618660.0,18.0,2
2119915.0,12.0,1
85114.0,10.5,2
1984969.0,4.0,1
2594955.0,6.5,2
2583178.0,5.0,2
80545.0,10.0,1
1495003.0,8.0,1
2098852.0,9.5,2
1926528.0,3.0,1
1091817.0,3.0,1
2517680.0,5.5,2
1620958.0,3.0,1
2422991.0,6.333333333333333,3
2535983.0,5.0,1
1801597.0,7.0,1
2560535.0,0.0,1
2458216.0,6.5,4
2602219.0,2.5,2
2334608.0,2.5,2
2665052.0,7.0,1
2665434.0,3.0,1
1891776.0,19.0,1
2600403.0,0.0,1
1987119.0,2.0,1
2451984.0,4.0,2
1273473.0,9.0,1
2133635.0,6.0,1
2663911.0,0.0,2
2379360.0,9.0,1
2563637.0,6.0,1
2579144.0,8.0,1
2334190.0,9.0,2
2622890.0,6.0,1
28434.0,9.0,1
1847182.0,6.0,1
2270795.0,4.0,1
2664074.0,0.0,2
56704.0,14.0,1
1368.0,6.5,2
2636249.0,4.0,1
2535919.0,4.0,2
2579248.0,5.0,1
1922019.0,0.0,1
1488939.0,13.0,1
2664621.0,5.5,2
1817563.0,7.5,2
2098744.0,13.0,1
1119378.0,20.5,2
2501418.0,3.0,1
2384914.0,13.0,1
2232454.0,2.0,1
2609185.0,0.0,1
2088572.0,2.0,1
2528516.0,0.0,1
2609236.0,3.0,1
2511393.0,0.0,1
2506408.0,8.0,3
2665026.0,0.0,1
2003.0,3.3333333333333335,3
2348801.0,11.0,2
1898062.0,12.0,1
2665206.0,0.0,1
2506949.0,3.0,2
2575508.0,10.0,1
2215486.0,1.0,1
2104463.0,6.0,1
1303855.0,11.0,1
2368798.0,8.0,1
2550888.0,6.0,1
2032865.0,4.0,2
59480.0,7.0,1
2009382.0,4.0,1
2451608.0,6.0,1
80814.0,8.0,1
2363067.0,6.0,1
1801622.0,8.0,2
2364363.0,8.0,2
2359087.0,4.0,1
1960180.0,7.5,2
2658171.0,4.0,1
2094580.0,2.0,1
2232836.0,8.5,2
2663587.0,4.0,1
1887592.0,13.0,1
2664007.0,2.0,2
1817167.0,9.5,2
2601247.0,9.5,2
2304460.0,4.0,1
2570413.0,0.0,1
2032557.0,2.0,1
2026743.0,2.0,1
2043502.0,2.5,2
39650.0,9.0,1
1171723.0,12.0,1
1986621.0,1.0,1
2506316.0,0.0,1
2215561.0,3.0,1
46041.0,4.5,2
2088868.0,2.0,2
2278738.0,0.0,1
2549537.0,0.0,1
2506413.0,13.0,3
1139637.0,14.0,1
2551317.0,7.0,1
14616.0,2.0,1
2523819.0,0.0,1
2653011.0,3.5,2
26521.0,2.0,2
2215822.0,4.666666666666667,3
2215563.0,2.0,1
35088.0,17.0,1
2220756.0,13.0,1
2631476.0,0.0,1
2579027.0,8.5,2
3247128.0,0.0,1
2616693.0,3.5,2
2398295.0,3.0,1
43048.0,11.0,1
1926527.0,5.0,1
2569631.0,6.0,1
1797882.0,3.0,2
2653012.0,0.0,2
2405945.0,4.0,3
2559657.0,7.0,1
1909992.0,5.0,1
15531.0,7.0,1
2563517.0,4.0,1
2536551.0,0.0,2
1716434.0,2.0,1
2374386.0,8.0,1
2584068.0,15.0,1
2428105.0,9.0,1
2658802.0,4.0,1
2663532.0,3.5,2
1593077.0,4.0,1
1869112.0,6.5,2
2308160.0,12.0,2
2284509.0,3.0,2
2550727.0,7.0,1
2630904.0,4.0,1
2501598.0,1.0,1
2386130.0,6.0,1
1545541.0,5.0,1
1887392.0,8.5,2
2189458.0,10.0,1
2664725.0,7.5,2
1335179.0,4.0,1
2575384.0,4.0,1
2055272.0,8.333333333333334,3
2220002.0,2.5,2
2658758.0,2.5,4
6541.0,6.0,2
2470338.0,2.0,1
1577802.0,20.0,1
2284138.0,4.5,2
2564800.0,22.0,2
2664694.0,0.5,2
1546681.0,5.666666666666667,3
2664873.0,4.5,2
2482982.0,0.0,1
2665321.0,1.0,2
2205299.0,2.0,1
2663419.0,0.0,1
1800225.0,3.0,1
2500662.0,1.0,1
1765705.0,3.0,1
2488869.0,0.0,1
7025.0,8.0,1
2646295.0,0.0,3
1647307.0,8.0,1
2141717.0,8.0,1
2405950.0,8.0,1
2600677.0,3.0,1
2646817.0,0.0,3
2220948.0,4.0,2
2659083.0,4.0,1
1981906.0,4.0,1
2483482.0,5.0,1
2595463.0,1.0,1
2418463.0,2.0,1
2653026.0,2.0,1
6476.0,10.0,1
2293477.0,17.666666666666668,3
2578098.0,2.0,1
2078887.0,4.0,1
2646294.0,3.3333333333333335,3
1798938.0,7.0,1
2665071.0,0.0,1
2303679.0,7.0,1
1717312.0,9.0,1
22621.0,2.5,2
26855.0,13.0,1
2653029.0,0.0,1
2423005.0,0.0,1
27874.0,10.0,1
2641667.0,1.0,1
1884298.0,7.0,1
1765976.0,15.0,2
2373569.0,4.666666666666667,3
2476563.0,0.0,2
2646629.0,0.5,2
2390992.0,0.0,1
46777.0,17.0,1
2542414.0,11.0,1
2042890.0,6.0,1
2103820.0,2.0,1
2579251.0,6.5,2
2492117.0,1.0,1
2333476.0,1.0,1
2032949.0,6.0,1
1948557.0,0.0,1
1358623.0,4.5,2
2326495.0,6.0,2
1479396.0,5.0,1
2215973.0,3.0,1
1884826.0,2.0,1
2404773.0,7.0,1
2590170.0,8.0,1
2134588.0,2.0,1
2522168.0,4.0,1
1937623.0,7.0,2
1092597.0,8.0,1
2438002.0,7.0,1
2506262.0,5.75,4
2192977.0,4.0,1
6282.0,7.0,1
2663961.0,2.0,1
2501354.0,9.0,1
2204601.0,4.0,1
1773.0,2.3333333333333335,3
1904672.0,3.5,2
1883877.0,4.0,1
2493138.0,0.0,1
2363516.0,3.0,1
2298931.0,2.0,1
2196989.0,0.0,1
1574620.0,8.0,1
2398675.0,1.3333333333333333,3
2134789.0,9.0,1
2271532.0,8.0,1
2125299.0,1.0,2
2665110.0,2.0,1
2253834.0,0.0,1
1821870.0,2.0,1
2569761.0,2.0,1
2184944.0,1.0,2
2506718.0,2.0,1
2283151.0,0.0,1
2192968.0,2.0,2
1981286.0,2.0,1
2542468.0,8.0,1
2177798.0,8.0,1
2652457.0,3.0,1
2308553.0,4.0,1
2134579.0,8.0,1
2308566.0,4.0,1
1473101.0,0.0,1
1593657.0,13.0,1
1246262.0,8.0,1
1196816.0,0.0,1
2220531.0,5.0,1
2522453.0,4.0,1
2308567.0,3.0,1
2124413.0,7.5,2
2042858.0,0.0,1
2423991.0,6.0,2
2215727.0,2.0,1
34222.0,3.0,1
2517573.0,4.25,4
64463.0,9.5,2
2594983.0,3.0,1
2564875.0,2.0,1
2551155.0,1.0,1
1574489.0,8.666666666666666,3
2560609.0,4.5,2
2555807.0,7.0,1
1595798.0,6.0,1
2622063.0,2.0,2
2565168.0,4.0,1
2397818.0,1.0,1
75945.0,0.0,1
2179289.0,5.0,1
2664904.0,4.0,1
2319968.0,8.0,1
1879666.0,5.0,1
2621900.0,2.0,1
2205581.0,5.0,1
2570336.0,7.0,2
1069298.0,16.0,2
2083683.0,4.0,1
2542338.0,2.0,2
1095992.0,12.333333333333334,3
2523115.0,6.0,1
1167172.0,0.0,2
2626306.0,6.0,1
2398055.0,11.5,2
2664156.0,1.0,2
2595207.0,0.0,1
2386160.0,0.0,1
29345.0,16.0,1
2433002.0,0.0,1
2457655.0,2.0,1
1276082.0,5.666666666666667,3
2442839.0,4.5,2
1447811.0,1.5,2
2355027.0,0.5,2
19524.0,1.0,1
2099242.0,3.0,1
2626610.0,2.0,2
2431957.0,3.6666666666666665,3
2583234.0,2.0,1
2664659.0,3.5,2
2014104.0,4.0,1
2569284.0,12.25,4
2398123.0,3.5,2
1743117.0,1.0,1
6429.0,6.0,1
34159.0,3.0,1
2542207.0,2.0,1
2664160.0,3.0,2
2431870.0,11.0,2
36823.0,3.0,2
2442356.0,0.0,1
1353941.0,13.0,1
58047.0,4.0,1
29514.0,0.0,1
2583373.0,6.0,1
1383191.0,12.0,1
1271546.0,2.0,2
2463242.0,8.0,1
2663749.0,6.0,1
1980401.0,0.0,1
2664015.0,2.0,1
2653233.0,1.0,2
1647557.0,6.0,1
22709.0,6.0,1
2164181.0,5.0,1
52008.0,5.0,1
1592158.0,2.0,1
1299201.0,4.0,1
2340664.0,5.666666666666667,3
1985417.0,5.0,1
2601470.0,6.0,1
2469335.0,0.0,1
1120038.0,5.0,1
2495933.0,0.0,1
1910293.0,19.0,1
26892.0,8.0,1
1599.0,2.0,1
2617403.0,2.0,1
2215824.0,3.0,1
2093247.0,3.0,1
2256507.0,0.0,1
2523175.0,4.0,1
2215912.0,3.0,1
24311.0,0.5,2
2208054.0,2.0,1
2215639.0,2.0,1
1982146.0,2.0,1
2215589.0,0.0,1
1488911.0,3.0,1
2646641.0,10.0,1
2215524.0,0.0,1
2433037.0,0.0,1
2246281.0,0.0,1
2215535.0,0.0,1
2340365.0,0.0,1
2079385.0,3.0,1
2616987.0,4.0,1
2549711.0,7.0,1
11453.0,0.0,1
1969627.0,7.0,3
2204502.0,4.0,2
27123.0,3.0,1
2517806.0,3.0,1
2663790.0,3.0,2
2488559.0,2.0,1
2621121.0,0.0,1
1818414.0,7.0,1
2529016.0,4.0,2
12173.0,8.0,1
23067.0,5.0,1
2008652.0,1.0,1
2496144.0,5.0,1
43519.0,2.0,1
1844283.0,2.5,2
2204228.0,4.0,1
2451931.0,5.0,1
1475925.0,2.0,1
2483154.0,13.0,1
2138319.0,9.0,1
61226.0,9.5,2
1981815.0,8.5,2
54882.0,5.0,1
19419.0,8.0,1
2216117.0,2.0,1
1874185.0,4.0,1
2183957.0,5.0,1
2600684.0,3.0,1
2522831.0,2.0,2
3305978.0,5.0,1
1742352.0,4.0,1
22697.0,6.0,1
8238.0,5.0,1
2215882.0,5.0,2
1697733.0,0.0,1
2215729.0,5.0,1
25111.0,1.0,1
2069984.0,1.0,1
2522468.0,1.0,1
2469629.0,8.0,1
1892176.0,4.0,1
1799063.0,2.0,2
2348608.0,1.5,2
26813.0,9.0,1
2293801.0,6.666666666666667,3
2078867.0,5.333333333333333,3
2595407.0,1.0,2
2404612.0,0.0,1
2560743.0,0.0,1
2204243.0,1.0,1
1879470.0,9.0,1
2234215.0,3.0,1
2202462.0,11.0,1
2458106.0,13.0,1
2477051.0,10.0,1
2113557.0,3.0,1
2428843.0,0.0,1
2555947.0,13.0,1
2241067.0,0.0,2
1478372.0,2.5,2
26857.0,6.0,1
2083670.0,0.0,2
2369232.0,3.0,4
2138649.0,2.0,1
2404689.0,0.0,1
1446767.0,8.0,1
2589819.0,3.5,2
2203329.0,4.0,1
1840862.0,7.0,1
2215528.0,1.0,1
71964.0,4.0,1
1492724.0,1.0,1
2385279.0,4.0,2
2477048.0,9.0,1
2522264.0,3.0,1
2652289.0,6.0,1
2496027.0,11.0,1
2636802.0,3.0,1
2664061.0,2.0,1
71700.0,9.0,1
2637146.0,4.0,2
2658160.0,5.0,1
2501524.0,0.0,1
2501674.0,3.0,1
1880126.0,8.0,1
2636784.0,11.0,2
2350104.0,0.0,1
2517495.0,3.0,1
2431688.0,0.0,1
2617143.0,0.0,1
26898.0,6.666666666666667,3
2294432.0,11.333333333333334,3
2658161.0,5.0,1
1335747.0,6.0,1
2293828.0,9.0,1
2637147.0,0.0,1
2446242.0,0.0,1
2658172.0,4.0,1
2476050.0,8.5,2
2658934.0,6.5,2
2617088.0,0.0,1
15491.0,4.0,1
2652291.0,0.0,1
1517532.0,5.0,1
2636806.0,0.0,1
2657950.0,0.0,1
2636805.0,0.0,1
2234977.0,4.0,2
34135.0,0.0,1
2663752.0,5.5,2
29494.0,0.0,1
1488753.0,5.5,2
2517230.0,0.0,1
2225441.0,4.0,1
2304021.0,9.0,1
2147911.0,2.0,1
1927671.0,9.0,1
21595.0,0.0,1
2068929.0,11.333333333333334,3
2216148.0,4.0,1
2617087.0,4.0,1
2588772.0,4.0,2
2522497.0,12.0,1
2657949.0,4.0,1
2427988.0,10.0,1
2627347.0,0.0,1
7053.0,4.5,2
2431689.0,0.0,1
2189351.0,8.0,1
2659029.0,7.0,2
1619177.0,3.0,1
1964427.0,3.0,2
1869346.0,1.3333333333333333,3
66331.0,4.0,1
2658593.0,4.5,2
2574504.0,0.0,1
2203996.0,2.0,1
2574710.0,0.0,1
2549007.0,11.0,1
2027100.0,8.0,2
2636803.0,0.0,1
2246375.0,4.0,1
2534971.0,2.0,1
2631894.0,0.5,2
11832.0,4.0,1
63178.0,1.0,2
2002643.0,3.0,1
2147526.0,5.5,2
2216038.0,4.0,2
6509.0,7.0,1
2192852.0,8.0,3
2153439.0,3.0,1
3709480.0,3.5,2
1621074.0,1.0,2
2207227.0,2.5,2
2321232.0,3.0,1
2252810.0,2.0,1
1647808.0,5.0,1
2595116.0,2.0,1
1357930.0,0.0,1
2215477.0,2.0,1
1819996.0,6.0,1
2595661.0,6.5,2
2563583.0,1.0,1
2492154.0,9.5,2
3200708.0,1.0,1
26881.0,2.0,1
2663877.0,2.0,1
2349597.0,4.0,1
1495274.0,3.0,1
2663633.0,3.0,1
2600491.0,4.0,1
2204186.0,3.0,1
1878766.0,4.0,1
1650.0,3.0,1
1121875.0,4.0,2
2120365.0,5.5,2
2641417.0,0.5,2
3247127.0,1.0,1
2511389.0,0.0,1
2663484.0,0.0,1
2202121.0,3.0,1
2550054.0,0.0,1
2578639.0,0.5,2
2293343.0,17.5,2
2432410.0,4.0,1
1817678.0,6.0,1
2510144.0,0.0,1
2510614.0,6.0,1
2432475.0,0.0,1
2590104.0,2.0,1
2659206.0,5.0,1
22791.0,4.0,1
3624741.0,2.0,2
2229420.0,9.0,1
1981070.0,3.0,1
2320433.0,10.0,1
1474562.0,10.0,2
2397972.0,4.0,1
2225475.0,1.0,1
2621370.0,5.5,2
2224896.0,4.0,1
1332670.0,11.0,1
2621664.0,0.0,1
2215883.0,1.0,2
26041.0,0.0,1
2397586.0,10.0,1
2405009.0,1.0,1
3372643.0,5.0,1
2609145.0,9.0,1
2216116.0,4.5,2
58149.0,8.0,1
2092641.0,1.0,1
1143139.0,11.0,1
2069506.0,12.5,2
2517657.0,4.333333333333333,3
2528510.0,9.0,2
1767831.0,10.5,2
2225295.0,5.0,1
2658929.0,0.0,2
2196302.0,7.0,1
2609650.0,4.0,1
2437684.0,14.0,2
2630763.0,0.0,2
18135.0,6.5,2
2621661.0,0.0,1
2390567.0,0.0,1
2589815.0,8.0,2
2225030.0,2.0,1
2225433.0,2.0,1
2647772.0,0.0,1
31161.0,0.0,1
2004626.0,5.0,1
2404445.0,21.0,1
2621663.0,0.0,1
2042823.0,5.0,4
2492597.0,0.0,1
68022.0,0.0,1
2609486.0,11.0,1
2221574.0,3.0,1
2627035.0,0.0,1
2621662.0,0.0,1
2653274.0,0.0,1
2496857.0,5.5,2
2299087.0,6.0,1
2641932.0,3.6666666666666665,3
22926.0,4.0,1
2653277.0,0.0,1
2663729.0,3.5,2
41768.0,5.0,1
1955.0,6.5,2
3638635.0,5.0,1
2147679.0,4.0,1
2224746.0,5.0,1
2256139.0,3.5,2
1740348.0,0.0,1
2589574.0,6.0,1
2487932.0,4.0,1
1938693.0,16.5,2
2138637.0,0.0,1
2653273.0,11.0,1
2641287.0,1.5,2
2630762.0,4.5,2
26542.0,4.0,1
2636205.0,8.5,2
7546.0,4.0,3
1593859.0,3.5,2
2083875.0,11.0,1
2522235.0,12.5,2
2477105.0,0.0,1
2657790.0,4.0,2
1383420.0,6.5,2
2215476.0,3.0,1
2664116.0,2.0,1
2359484.0,2.0,1
2215834.0,4.0,2
2428092.0,11.5,2
2550380.0,3.6666666666666665,3
1446002.0,3.0,1
2119905.0,1.5,2
1517789.0,17.0,1
2222180.0,9.0,2
2646855.0,6.0,2
2663627.0,7.0,2
2208932.0,0.0,1
70228.0,0.0,1
1594881.0,0.0,1
2298351.0,22.5,2
2262326.0,5.0,2
2487641.0,2.0,1
81973.0,11.5,2
2663526.0,4.0,1
2631697.0,0.0,1
1518496.0,4.0,1
2636322.0,8.0,2
37735.0,2.5,2
2215670.0,4.0,1
2658899.0,3.0,1
2642043.0,2.0,3
2390882.0,10.5,2
2224807.0,5.0,1
1070038.0,0.0,1
2442803.0,0.0,1
2049010.0,0.0,1
1878503.0,4.0,1
2492846.0,1.0,1
2569272.0,4.75,4
1194922.0,9.0,2
2055430.0,4.0,3
2664140.0,9.0,1
2442496.0,9.0,1
1873495.0,6.0,1
2284770.0,2.0,1
2517829.0,4.0,1
2664053.0,3.0,1
2263388.0,2.0,1
2663727.0,4.0,1
2405825.0,9.0,1
1141451.0,8.0,1
2398344.0,2.0,1
2390685.0,0.0,1
2658718.0,1.0,1
2222204.0,14.0,1
2304448.0,4.0,1
1818511.0,13.0,1
2458479.0,14.666666666666666,3
1772181.0,5.0,1
1985660.0,3.0,1
2549956.0,0.0,1
2550055.0,0.0,1
2636557.0,10.0,1
2046676.0,1.0,1
1273737.0,11.0,3
21164.0,6.0,1
1997628.0,7.0,1
48206.0,8.0,1
2177289.0,3.0,1
2405628.0,1.0,1
2636553.0,0.0,2
1926508.0,9.0,1
2120493.0,1.5,2
39259.0,15.0,1
6876.0,12.5,2
1351717.0,15.0,1
2252940.0,2.0,1
2216051.0,5.0,1
2103725.0,14.0,1
2528538.0,0.0,1
44701.0,3.0,2
2583730.0,0.0,1
2089353.0,0.0,1
2215669.0,5.0,1
2501698.0,3.0,1
2495693.0,3.0,1
2205607.0,0.0,1
12601.0,4.0,1
56159.0,9.0,1
1893087.0,7.0,1
78375.0,3.0,1
2631929.0,10.0,2
1869.0,3.0,1
36240.0,5.5,2
2636552.0,4.5,2
2501184.0,6.5,2
2659225.0,4.5,2
1120265.0,4.0,2
2663719.0,1.0,2
2359305.0,7.333333333333333,3
2231759.0,4.5,2
2560729.0,0.0,1
46281.0,9.0,1
2564693.0,11.0,1
31079.0,6.5,2
25581.0,8.0,2
2663806.0,2.0,1
1981795.0,1.3333333333333333,3
1447643.0,2.5,2
2099465.0,4.0,1
2664151.0,2.0,1
2663850.0,1.5,2
2542420.0,12.666666666666666,3
25104.0,6.0,1
2476082.0,4.0,1
51050.0,8.0,2
2231962.0,5.0,1
3595.0,3.0,1
1595973.0,4.0,1
2353804.0,4.0,1
2183764.0,0.0,1
2398197.0,1.0,1
1404.0,3.0,2
2397132.0,0.0,1
2225592.0,0.0,1
2202618.0,2.0,1
2535283.0,3.0,3
12540.0,9.0,1
2641534.0,5.333333333333333,3
1446432.0,3.0,1
2431903.0,15.0,1
2215478.0,0.0,1
2204327.0,2.0,1
2215996.0,0.0,1
1738553.0,0.0,1
2663906.0,5.0,1
27947.0,9.0,1
2360132.0,2.6666666666666665,3
2589109.0,10.0,1
1303.0,0.0,1
